DateTime,TrialStartTime,TimeSinceStart,Date,Day_numrecord,Time,Trial,Treatment,Cline,Cline_seg,Urch_STILL,Urch_MOVING,Urch_WALL,urch_GRAZE,urch_TOUCHKELP,urch_CREVICE,TOTAL_clinesegURCH,Pyc_position,Pyc_moving,Pyc_touching_urch,Pyc_eating_urch,Notes
7/07/2023 11:18:00,7/07/2023 09:25:00,1:53:00,7/7/23,1_2,11:18,1,Active 1,11,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 11:18:00,7/07/2023 09:25:00,1:53:00,7/7/23,1_2,11:18,1,Active 1,12,L,3,0,2,1,0,0,3,0,0,0,0,
7/07/2023 11:18:00,7/07/2023 09:25:00,1:53:00,7/7/23,1_2,11:18,1,Active 1,12,R,2,0,2,0,0,0,2,0,0,0,0,
7/07/2023 11:23:00,7/07/2023 09:25:00,1:58:00,7/7/23,1_2,11:23,1,Active 2,1,L ,2,0,2,0,0,0,2,0,0,0,0,
7/07/2023 11:23:00,7/07/2023 09:25:00,1:58:00,7/7/23,1_2,11:23,1,Active 2,1,R,3,0,0,3,0,0,3,0,0,0,0,
7/07/2023 11:23:00,7/07/2023 09:25:00,1:58:00,7/7/23,1_2,11:23,1,Active 2,2,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 11:23:00,7/07/2023 09:25:00,1:58:00,7/7/23,1_2,11:23,1,Active 2,2,R,3,0,0,2,0,1,3,0,0,0,0,
7/07/2023 11:23:00,7/07/2023 09:25:00,1:58:00,7/7/23,1_2,11:23,1,Active 2,3,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 11:23:00,7/07/2023 09:25:00,1:58:00,7/7/23,1_2,11:23,1,Active 2,3,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 11:23:00,7/07/2023 09:25:00,1:58:00,7/7/23,1_2,11:23,1,Active 2,4,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 11:23:00,7/07/2023 09:25:00,1:58:00,7/7/23,1_2,11:23,1,Active 2,4,R,3,0,0,3,0,0,3,0,0,0,0,
7/07/2023 11:23:00,7/07/2023 09:25:00,1:58:00,7/7/23,1_2,11:23,1,Active 2,5,L,1,0,1,0,0,0,1,0,0,0,0,
7/07/2023 11:23:00,7/07/2023 09:25:00,1:58:00,7/7/23,1_2,11:23,1,Active 2,5,R,1,0,0,0,0,0,1,0,0,0,0,
7/07/2023 11:23:00,7/07/2023 09:25:00,1:58:00,7/7/23,1_2,11:23,1,Active 2,6,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 11:23:00,7/07/2023 09:25:00,1:58:00,7/7/23,1_2,11:23,1,Active 2,6,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 11:23:00,7/07/2023 09:25:00,1:58:00,7/7/23,1_2,11:23,1,Active 2,7,L,1,1,0,2,0,0,2,0,0,0,0,
7/07/2023 11:23:00,7/07/2023 09:25:00,1:58:00,7/7/23,1_2,11:23,1,Active 2,7,R,2,0,2,0,0,0,2,0,0,0,0,
7/07/2023 11:23:00,7/07/2023 09:25:00,1:58:00,7/7/23,1_2,11:23,1,Active 2,8,L,1,0,1,0,0,0,1,1,0,0,0,looks like it ate urchin
7/07/2023 11:23:00,7/07/2023 09:25:00,1:58:00,7/7/23,1_2,11:23,1,Active 2,8,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 11:23:00,7/07/2023 09:25:00,1:58:00,7/7/23,1_2,11:23,1,Active 2,9,L,1,0,0,1,0,1,1,0,0,0,0,
7/07/2023 11:23:00,7/07/2023 09:25:00,1:58:00,7/7/23,1_2,11:23,1,Active 2,9,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 11:23:00,7/07/2023 09:25:00,1:58:00,7/7/23,1_2,11:23,1,Active 2,10,L,1,0,0,1,0,0,1,0,0,0,0,
7/07/2023 11:23:00,7/07/2023 09:25:00,1:58:00,7/7/23,1_2,11:23,1,Active 2,10,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 11:23:00,7/07/2023 09:25:00,1:58:00,7/7/23,1_2,11:23,1,Active 2,11,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 11:23:00,7/07/2023 09:25:00,1:58:00,7/7/23,1_2,11:23,1,Active 2,11,R,3,0,3,0,0,0,3,0,0,0,0,
7/07/2023 11:23:00,7/07/2023 09:25:00,1:58:00,7/7/23,1_2,11:23,1,Active 2,12,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 11:23:00,7/07/2023 09:25:00,1:58:00,7/7/23,1_2,11:23,1,Active 2,12,R,1,0,1,0,0,0,1,0,0,0,0,
7/07/2023 12:30:00,7/07/2023 09:25:00,3:05:00,7/7/23,1_3,12:30,1,Control ,1,L ,2,0,1,0,0,1,2,0,0,0,0,
7/07/2023 12:30:00,7/07/2023 09:25:00,3:05:00,7/7/23,1_3,12:30,1,Control ,1,R,3,0,2,0,0,0,3,0,0,0,0,
7/07/2023 12:30:00,7/07/2023 09:25:00,3:05:00,7/7/23,1_3,12:30,1,Control ,2,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:30:00,7/07/2023 09:25:00,3:05:00,7/7/23,1_3,12:30,1,Control ,2,R,1,0,0,1,0,0,1,0,0,0,0,
7/07/2023 12:30:00,7/07/2023 09:25:00,3:05:00,7/7/23,1_3,12:30,1,Control ,3,L,1,0,0,0,0,1,1,0,0,0,0,
7/07/2023 12:30:00,7/07/2023 09:25:00,3:05:00,7/7/23,1_3,12:30,1,Control ,3,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:30:00,7/07/2023 09:25:00,3:05:00,7/7/23,1_3,12:30,1,Control ,4,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:30:00,7/07/2023 09:25:00,3:05:00,7/7/23,1_3,12:30,1,Control ,4,R,2,0,0,2,0,0,2,0,0,0,0,
7/07/2023 12:30:00,7/07/2023 09:25:00,3:05:00,7/7/23,1_3,12:30,1,Control ,5,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:30:00,7/07/2023 09:25:00,3:05:00,7/7/23,1_3,12:30,1,Control ,5,R,1,0,0,1,0,0,1,0,0,0,0,
7/07/2023 12:30:00,7/07/2023 09:25:00,3:05:00,7/7/23,1_3,12:30,1,Control ,6,L,1,0,1,0,0,0,1,0,0,0,0,
7/07/2023 12:30:00,7/07/2023 09:25:00,3:05:00,7/7/23,1_3,12:30,1,Control ,6,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:30:00,7/07/2023 09:25:00,3:05:00,7/7/23,1_3,12:30,1,Control ,7,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:30:00,7/07/2023 09:25:00,3:05:00,7/7/23,1_3,12:30,1,Control ,7,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:30:00,7/07/2023 09:25:00,3:05:00,7/7/23,1_3,12:30,1,Control ,8,L,1,0,0,1,0,0,1,0,0,0,0,
7/07/2023 12:30:00,7/07/2023 09:25:00,3:05:00,7/7/23,1_3,12:30,1,Control ,8,R,2,0,0,2,0,0,2,0,0,0,0,
7/07/2023 12:30:00,7/07/2023 09:25:00,3:05:00,7/7/23,1_3,12:30,1,Control ,9,L,2,0,0,1,0,0,2,0,0,0,0,
7/07/2023 12:30:00,7/07/2023 09:25:00,3:05:00,7/7/23,1_3,12:30,1,Control ,9,R,1,0,0,1,0,0,1,0,0,0,0,
7/07/2023 12:30:00,7/07/2023 09:25:00,3:05:00,7/7/23,1_3,12:30,1,Control ,10,L,3,0,0,3,0,0,3,0,0,0,0,
7/07/2023 12:30:00,7/07/2023 09:25:00,3:05:00,7/7/23,1_3,12:30,1,Control ,10,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:30:00,7/07/2023 09:25:00,3:05:00,7/7/23,1_3,12:30,1,Control ,11,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:30:00,7/07/2023 09:25:00,3:05:00,7/7/23,1_3,12:30,1,Control ,11,R,1,0,0,1,0,0,1,0,0,0,0,
7/07/2023 12:30:00,7/07/2023 09:25:00,3:05:00,7/7/23,1_3,12:30,1,Control ,12,L,1,0,0,1,0,0,1,0,0,0,0,
7/07/2023 12:30:00,7/07/2023 09:25:00,3:05:00,7/7/23,1_3,12:30,1,Control ,12,R,1,0,1,1,0,0,1,0,0,0,0,
7/07/2023 12:35:00,7/07/2023 09:25:00,3:10:00,7/7/23,1_3,12:35,1,Caged 1,1,L ,2,0,0,2,0,0,2,0,0,0,0,
7/07/2023 12:35:00,7/07/2023 09:25:00,3:10:00,7/7/23,1_3,12:35,1,Caged 1,1,R,4,0,2,1,0,1,4,0,0,0,0,
7/07/2023 12:35:00,7/07/2023 09:25:00,3:10:00,7/7/23,1_3,12:35,1,Caged 1,2,L,1,0,0,0,0,0,1,0,0,0,0,
7/07/2023 12:35:00,7/07/2023 09:25:00,3:10:00,7/7/23,1_3,12:35,1,Caged 1,2,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:35:00,7/07/2023 09:25:00,3:10:00,7/7/23,1_3,12:35,1,Caged 1,3,L,1,0,0,0,0,1,1,0,0,0,0,
7/07/2023 12:35:00,7/07/2023 09:25:00,3:10:00,7/7/23,1_3,12:35,1,Caged 1,3,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:35:00,7/07/2023 09:25:00,3:10:00,7/7/23,1_3,12:35,1,Caged 1,4,L,2,0,0,0,1,1,2,0,0,0,0,
7/07/2023 12:35:00,7/07/2023 09:25:00,3:10:00,7/7/23,1_3,12:35,1,Caged 1,4,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:35:00,7/07/2023 09:25:00,3:10:00,7/7/23,1_3,12:35,1,Caged 1,5,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:35:00,7/07/2023 09:25:00,3:10:00,7/7/23,1_3,12:35,1,Caged 1,5,R,0,0,0,0,0,0,0,1,0,0,0,
7/07/2023 12:35:00,7/07/2023 09:25:00,3:10:00,7/7/23,1_3,12:35,1,Caged 1,6,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:35:00,7/07/2023 09:25:00,3:10:00,7/7/23,1_3,12:35,1,Caged 1,6,R,2,0,1,1,0,0,2,0,0,0,0,
7/07/2023 12:35:00,7/07/2023 09:25:00,3:10:00,7/7/23,1_3,12:35,1,Caged 1,7,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:35:00,7/07/2023 09:25:00,3:10:00,7/7/23,1_3,12:35,1,Caged 1,7,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:35:00,7/07/2023 09:25:00,3:10:00,7/7/23,1_3,12:35,1,Caged 1,8,L,1,0,0,1,0,0,1,0,0,0,0,
7/07/2023 12:35:00,7/07/2023 09:25:00,3:10:00,7/7/23,1_3,12:35,1,Caged 1,8,R,1,0,0,1,0,0,1,0,0,0,0,
7/07/2023 12:35:00,7/07/2023 09:25:00,3:10:00,7/7/23,1_3,12:35,1,Caged 1,9,L,1,0,0,0,1,0,1,0,0,0,0,
7/07/2023 12:35:00,7/07/2023 09:25:00,3:10:00,7/7/23,1_3,12:35,1,Caged 1,9,R,3,0,1,1,0,0,3,0,0,0,0,
7/07/2023 12:35:00,7/07/2023 09:25:00,3:10:00,7/7/23,1_3,12:35,1,Caged 1,10,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:35:00,7/07/2023 09:25:00,3:10:00,7/7/23,1_3,12:35,1,Caged 1,10,R,1,0,0,1,0,0,1,0,0,0,0,
7/07/2023 12:35:00,7/07/2023 09:25:00,3:10:00,7/7/23,1_3,12:35,1,Caged 1,11,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:35:00,7/07/2023 09:25:00,3:10:00,7/7/23,1_3,12:35,1,Caged 1,11,R,1,0,0,1,0,0,1,0,0,0,0,
7/07/2023 12:35:00,7/07/2023 09:25:00,3:10:00,7/7/23,1_3,12:35,1,Caged 1,12,L,3,0,0,1,0,0,3,0,0,0,0,
7/07/2023 12:35:00,7/07/2023 09:25:00,3:10:00,7/7/23,1_3,12:35,1,Caged 1,12,R,1,0,0,1,0,0,1,0,0,0,0,
7/07/2023 12:40:00,7/07/2023 09:25:00,3:15:00,7/7/23,1_3,12:40,1,Active 1,1,L ,4,0,0,4,0,0,4,0,0,0,0,
7/07/2023 12:40:00,7/07/2023 09:25:00,3:15:00,7/7/23,1_3,12:40,1,Active 1,1,R,1,0,0,0,0,0,1,0,0,0,0,
7/07/2023 12:40:00,7/07/2023 09:25:00,3:15:00,7/7/23,1_3,12:40,1,Active 1,2,L,1,0,0,1,0,0,1,0,0,0,0,
7/07/2023 12:40:00,7/07/2023 09:25:00,3:15:00,7/7/23,1_3,12:40,1,Active 1,2,R,2,0,0,0,0,1,2,0,0,0,0,
7/07/2023 12:40:00,7/07/2023 09:25:00,3:15:00,7/7/23,1_3,12:40,1,Active 1,3,L,1,0,1,0,0,0,1,0,0,0,0,
7/07/2023 12:40:00,7/07/2023 09:25:00,3:15:00,7/7/23,1_3,12:40,1,Active 1,3,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:40:00,7/07/2023 09:25:00,3:15:00,7/7/23,1_3,12:40,1,Active 1,4,L,1,0,1,0,0,0,1,0,0,0,0,
7/07/2023 12:40:00,7/07/2023 09:25:00,3:15:00,7/7/23,1_3,12:40,1,Active 1,4,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:40:00,7/07/2023 09:25:00,3:15:00,7/7/23,1_3,12:40,1,Active 1,5,L,1,0,1,0,0,0,1,0,0,0,0,
7/07/2023 12:40:00,7/07/2023 09:25:00,3:15:00,7/7/23,1_3,12:40,1,Active 1,5,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:40:00,7/07/2023 09:25:00,3:15:00,7/7/23,1_3,12:40,1,Active 1,6,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:40:00,7/07/2023 09:25:00,3:15:00,7/7/23,1_3,12:40,1,Active 1,6,R,0,0,0,0,0,0,0,1,0,0,0,
7/07/2023 12:40:00,7/07/2023 09:25:00,3:15:00,7/7/23,1_3,12:40,1,Active 1,7,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:40:00,7/07/2023 09:25:00,3:15:00,7/7/23,1_3,12:40,1,Active 1,7,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:40:00,7/07/2023 09:25:00,3:15:00,7/7/23,1_3,12:40,1,Active 1,8,L,3,0,0,3,0,0,3,0,0,0,0,
7/07/2023 12:40:00,7/07/2023 09:25:00,3:15:00,7/7/23,1_3,12:40,1,Active 1,8,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:40:00,7/07/2023 09:25:00,3:15:00,7/7/23,1_3,12:40,1,Active 1,9,L,1,0,1,0,0,0,1,0,0,0,0,
7/07/2023 12:40:00,7/07/2023 09:25:00,3:15:00,7/7/23,1_3,12:40,1,Active 1,9,R,1,0,1,0,0,0,1,0,0,0,0,
7/07/2023 12:40:00,7/07/2023 09:25:00,3:15:00,7/7/23,1_3,12:40,1,Active 1,10,L,2,0,2,0,0,1,2,0,0,0,0,
7/07/2023 12:40:00,7/07/2023 09:25:00,3:15:00,7/7/23,1_3,12:40,1,Active 1,10,R,1,0,1,0,0,0,1,0,0,0,0,
7/07/2023 12:40:00,7/07/2023 09:25:00,3:15:00,7/7/23,1_3,12:40,1,Active 1,11,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:40:00,7/07/2023 09:25:00,3:15:00,7/7/23,1_3,12:40,1,Active 1,11,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:40:00,7/07/2023 09:25:00,3:15:00,7/7/23,1_3,12:40,1,Active 1,12,L,4,0,2,1,0,0,4,0,0,0,0,
7/07/2023 12:40:00,7/07/2023 09:25:00,3:15:00,7/7/23,1_3,12:40,1,Active 1,12,R,1,0,1,0,0,0,1,0,0,0,0,
7/07/2023 12:48:00,7/07/2023 09:25:00,3:23:00,7/7/23,1_3,12:48,1,Active 2,1,L ,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:48:00,7/07/2023 09:25:00,3:23:00,7/7/23,1_3,12:48,1,Active 2,1,R,5,0,0,5,0,0,5,0,0,0,0,
7/07/2023 12:48:00,7/07/2023 09:25:00,3:23:00,7/7/23,1_3,12:48,1,Active 2,2,L,1,0,1,0,0,0,1,0,0,0,0,
7/07/2023 12:48:00,7/07/2023 09:25:00,3:23:00,7/7/23,1_3,12:48,1,Active 2,2,R,2,0,0,1,0,1,2,0,0,0,0,
7/07/2023 12:48:00,7/07/2023 09:25:00,3:23:00,7/7/23,1_3,12:48,1,Active 2,3,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:48:00,7/07/2023 09:25:00,3:23:00,7/7/23,1_3,12:48,1,Active 2,3,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:48:00,7/07/2023 09:25:00,3:23:00,7/7/23,1_3,12:48,1,Active 2,4,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:48:00,7/07/2023 09:25:00,3:23:00,7/7/23,1_3,12:48,1,Active 2,4,R,1,0,0,1,0,0,1,0,0,0,0,
7/07/2023 12:48:00,7/07/2023 09:25:00,3:23:00,7/7/23,1_3,12:48,1,Active 2,5,L,1,0,1,0,0,0,1,0,0,0,0,
7/07/2023 12:48:00,7/07/2023 09:25:00,3:23:00,7/7/23,1_3,12:48,1,Active 2,5,R,2,0,1,0,0,0,2,0,0,0,0,
7/07/2023 12:48:00,7/07/2023 09:25:00,3:23:00,7/7/23,1_3,12:48,1,Active 2,6,L,1,0,1,0,0,0,1,0,0,0,0,
7/07/2023 12:48:00,7/07/2023 09:25:00,3:23:00,7/7/23,1_3,12:48,1,Active 2,6,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:48:00,7/07/2023 09:25:00,3:23:00,7/7/23,1_3,12:48,1,Active 2,7,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:48:00,7/07/2023 09:25:00,3:23:00,7/7/23,1_3,12:48,1,Active 2,7,R,2,0,2,0,0,0,2,0,0,0,0,
7/07/2023 12:48:00,7/07/2023 09:25:00,3:23:00,7/7/23,1_3,12:48,1,Active 2,8,L,0,0,0,0,0,0,0,1,0,0,0,
7/07/2023 12:48:00,7/07/2023 09:25:00,3:23:00,7/7/23,1_3,12:48,1,Active 2,8,R,1,0,0,1,0,1,1,0,0,0,0,
7/07/2023 12:48:00,7/07/2023 09:25:00,3:23:00,7/7/23,1_3,12:48,1,Active 2,9,L,3,0,1,2,0,1,3,0,0,0,0,
7/07/2023 12:48:00,7/07/2023 09:25:00,3:23:00,7/7/23,1_3,12:48,1,Active 2,9,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:48:00,7/07/2023 09:25:00,3:23:00,7/7/23,1_3,12:48,1,Active 2,10,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:48:00,7/07/2023 09:25:00,3:23:00,7/7/23,1_3,12:48,1,Active 2,10,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:48:00,7/07/2023 09:25:00,3:23:00,7/7/23,1_3,12:48,1,Active 2,11,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:48:00,7/07/2023 09:25:00,3:23:00,7/7/23,1_3,12:48,1,Active 2,11,R,5,0,5,0,0,0,5,0,0,0,0,
7/07/2023 12:48:00,7/07/2023 09:25:00,3:23:00,7/7/23,1_3,12:48,1,Active 2,12,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 12:48:00,7/07/2023 09:25:00,3:23:00,7/7/23,1_3,12:48,1,Active 2,12,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 14:00:00,7/07/2023 09:25:00,4:35:00,7/7/23,1_4,14:00,1,Control,1,L ,4,0,3,0,0,1,4,0,0,0,0,
7/07/2023 14:00:00,7/07/2023 09:25:00,4:35:00,7/7/23,1_4,14:00,1,Control,1,R,2,0,1,0,0,0,2,0,0,0,0,
7/07/2023 14:00:00,7/07/2023 09:25:00,4:35:00,7/7/23,1_4,14:00,1,Control,2,L,1,0,0,0,1,0,1,0,0,0,0,
7/07/2023 14:00:00,7/07/2023 09:25:00,4:35:00,7/7/23,1_4,14:00,1,Control,2,R,1,0,0,0,1,0,1,0,0,0,0,
7/07/2023 14:00:00,7/07/2023 09:25:00,4:35:00,7/7/23,1_4,14:00,1,Control,3,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 14:00:00,7/07/2023 09:25:00,4:35:00,7/7/23,1_4,14:00,1,Control,3,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 14:00:00,7/07/2023 09:25:00,4:35:00,7/7/23,1_4,14:00,1,Control,4,L,2,0,0,2,0,0,2,0,0,0,0,
7/07/2023 14:00:00,7/07/2023 09:25:00,4:35:00,7/7/23,1_4,14:00,1,Control,4,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 14:00:00,7/07/2023 09:25:00,4:35:00,7/7/23,1_4,14:00,1,Control,5,L,1,0,0,0,0,0,1,0,0,0,0,
7/07/2023 14:00:00,7/07/2023 09:25:00,4:35:00,7/7/23,1_4,14:00,1,Control,5,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 14:00:00,7/07/2023 09:25:00,4:35:00,7/7/23,1_4,14:00,1,Control,6,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 14:00:00,7/07/2023 09:25:00,4:35:00,7/7/23,1_4,14:00,1,Control,6,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 14:00:00,7/07/2023 09:25:00,4:35:00,7/7/23,1_4,14:00,1,Control,7,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 14:00:00,7/07/2023 09:25:00,4:35:00,7/7/23,1_4,14:00,1,Control,7,R,1,0,0,1,0,0,1,0,0,0,0,
7/07/2023 14:00:00,7/07/2023 09:25:00,4:35:00,7/7/23,1_4,14:00,1,Control,8,L,1,0,0,1,0,0,1,0,0,0,0,
7/07/2023 14:00:00,7/07/2023 09:25:00,4:35:00,7/7/23,1_4,14:00,1,Control,8,R,2,0,2,0,0,0,2,0,0,0,0,
7/07/2023 14:00:00,7/07/2023 09:25:00,4:35:00,7/7/23,1_4,14:00,1,Control,9,L,2,0,0,2,0,0,2,0,0,0,0,
7/07/2023 14:00:00,7/07/2023 09:25:00,4:35:00,7/7/23,1_4,14:00,1,Control,9,R,1,0,0,1,0,0,1,0,0,0,0,
7/07/2023 14:00:00,7/07/2023 09:25:00,4:35:00,7/7/23,1_4,14:00,1,Control,10,L,3,0,0,3,0,0,3,0,0,0,0,
7/07/2023 14:00:00,7/07/2023 09:25:00,4:35:00,7/7/23,1_4,14:00,1,Control,10,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 14:00:00,7/07/2023 09:25:00,4:35:00,7/7/23,1_4,14:00,1,Control,11,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 14:00:00,7/07/2023 09:25:00,4:35:00,7/7/23,1_4,14:00,1,Control,11,R,1,0,0,1,0,0,1,0,0,0,0,
7/07/2023 14:00:00,7/07/2023 09:25:00,4:35:00,7/7/23,1_4,14:00,1,Control,12,L,1,0,0,1,0,0,1,0,0,0,0,
7/07/2023 14:00:00,7/07/2023 09:25:00,4:35:00,7/7/23,1_4,14:00,1,Control,12,R,1,0,0,1,0,0,1,0,0,0,0,
7/07/2023 14:04:00,7/07/2023 09:25:00,4:39:00,7/7/23,1_4,14:04,1,Caged 1,1,L ,4,0,0,4,0,0,4,0,0,0,0,
7/07/2023 14:04:00,7/07/2023 09:25:00,4:39:00,7/7/23,1_4,14:04,1,Caged 1,1,R,2,0,0,0,0,2,2,0,0,0,0,
7/07/2023 14:04:00,7/07/2023 09:25:00,4:39:00,7/7/23,1_4,14:04,1,Caged 1,2,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 14:04:00,7/07/2023 09:25:00,4:39:00,7/7/23,1_4,14:04,1,Caged 1,2,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 14:04:00,7/07/2023 09:25:00,4:39:00,7/7/23,1_4,14:04,1,Caged 1,3,L,2,0,0,0,0,2,2,0,0,0,0,
7/07/2023 14:04:00,7/07/2023 09:25:00,4:39:00,7/7/23,1_4,14:04,1,Caged 1,3,R,1,0,0,1,0,0,1,0,0,0,0,
7/07/2023 14:04:00,7/07/2023 09:25:00,4:39:00,7/7/23,1_4,14:04,1,Caged 1,4,L,2,0,0,1,0,1,2,0,0,0,0,
7/07/2023 14:04:00,7/07/2023 09:25:00,4:39:00,7/7/23,1_4,14:04,1,Caged 1,4,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 14:04:00,7/07/2023 09:25:00,4:39:00,7/7/23,1_4,14:04,1,Caged 1,5,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 14:04:00,7/07/2023 09:25:00,4:39:00,7/7/23,1_4,14:04,1,Caged 1,5,R,2,0,1,0,0,1,2,1,0,0,0,
7/07/2023 14:04:00,7/07/2023 09:25:00,4:39:00,7/7/23,1_4,14:04,1,Caged 1,6,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 14:04:00,7/07/2023 09:25:00,4:39:00,7/7/23,1_4,14:04,1,Caged 1,6,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 14:04:00,7/07/2023 09:25:00,4:39:00,7/7/23,1_4,14:04,1,Caged 1,7,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 14:04:00,7/07/2023 09:25:00,4:39:00,7/7/23,1_4,14:04,1,Caged 1,7,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 14:04:00,7/07/2023 09:25:00,4:39:00,7/7/23,1_4,14:04,1,Caged 1,8,L,1,0,1,0,0,0,1,0,0,0,0,
7/07/2023 14:04:00,7/07/2023 09:25:00,4:39:00,7/7/23,1_4,14:04,1,Caged 1,8,R,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 14:04:00,7/07/2023 09:25:00,4:39:00,7/7/23,1_4,14:04,1,Caged 1,9,L,2,0,0,1,0,0,2,0,0,0,0,
7/07/2023 14:04:00,7/07/2023 09:25:00,4:39:00,7/7/23,1_4,14:04,1,Caged 1,9,R,2,0,1,1,0,0,2,0,0,0,0,
7/07/2023 14:04:00,7/07/2023 09:25:00,4:39:00,7/7/23,1_4,14:04,1,Caged 1,10,L,0,0,0,0,0,0,0,0,0,0,0,
7/07/2023 14:04:00,7/07/2023 09:25:00,4:39:00,7/7/23,1_4,14:04,1,Caged 1,10,R,1,0,0,1,0,0,1,0,0,0,0,
7/07/2023 14:04:00,7/07/2023 09:25:00,4:39:00,7/7/23,1_4,14:04,1,Caged 1,11,L,1,0,0,0,0,1,1,0,0,0,0,
7/07/2023 14:04:00,7/07/2023 09:25:00,4:39:00,7/7/23,1_4,14:04,1,Caged 1,11,R,1,0,0,1,0,0,1,0,0,0,0,
7/07/2023 14:04:00,7/07/2023 09:25:00,4:39:00,7/7/23,1_4,14:04,1,Caged 1,12,L,2,0,0,1,0,0,2,0,0,0,0,
7/07/2023 14:04:00,7/07/2023 09:25:00,4:39:00,7/7/23,1_4,14:04,1,Caged 1,12,R,1,0,0,1,0,0,1,0,0,0,0,
7/07/2023 14:15:00,7/07/2023 09:25:00,4:50:00,7/7/23,1_4,14:15,1,Active 1,1,L ,4,0,0,3,0,0,4,0,0,0,0,
7/07/2023 14:15:00,7/07/2023 09:25:00,4:50:00,7/7/23,1_4,14:15,1,Active 1,1,R,1,0,1,0,0,0,1,0,0,0,0,
